year,month,day,discharge_ft3s
1948,1,1,85
1948,1,2,84
1948,1,3,85
1948,1,4,85
1948,1,5,85
1948,1,6,85
1948,1,7,84
1948,1,8,84
1948,1,9,85
1948,1,10,85
1948,1,11,84
1948,1,12,85
1948,1,13,84
1948,1,14,82
1948,1,15,82
1948,1,16,84
1948,1,17,82
1948,1,18,81
1948,1,19,82
1948,1,20,84
1948,1,21,85
1948,1,22,85
1948,1,23,87
1948,1,24,85
1948,1,25,85
1948,1,26,85
1948,1,27,84
1948,1,28,82
1948,1,29,82
1948,1,30,82
1948,1,31,82
1948,2,1,84
1948,2,2,91
1948,2,3,94
1948,2,4,96
1948,2,5,98
1948,2,6,98
1948,2,7,100
1948,2,8,109
1948,2,9,103
1948,2,10,100
1948,2,11,98
1948,2,12,94
1948,2,13,91
1948,2,14,87
1948,2,15,87
1948,2,16,85
1948,2,17,84
1948,2,18,84
1948,2,19,84
1948,2,20,85
1948,2,21,89
1948,2,22,85
1948,2,23,84
1948,2,24,84
1948,2,25,87
1948,2,26,91
1948,2,27,123
1948,2,28,148
1948,2,29,134
1948,3,1,119
1948,3,2,109
1948,3,3,101
1948,3,4,96
1948,3,5,92
1948,3,6,89
1948,3,7,87
1948,3,8,87
1948,3,9,87
1948,3,10,87
1948,3,11,85
1948,3,12,92
1948,3,13,96
1948,3,14,94
1948,3,15,91
1948,3,16,87
1948,3,17,84
1948,3,18,84
1948,3,19,82
1948,3,20,82
1948,3,21,81
1948,3,22,89
1948,3,23,85
1948,3,24,81
1948,3,25,81
1948,3,26,81
1948,3,27,79
1948,3,28,77
1948,3,29,87
1948,3,30,91
1948,3,31,85
1948,4,1,82
1948,4,2,77
1948,4,3,76
1948,4,4,74
1948,4,5,74
1948,4,6,74
1948,4,7,74
1948,4,8,74
1948,4,9,73
1948,4,10,71
1948,4,11,70
1948,4,12,70
1948,4,13,106
1948,4,14,115
1948,4,15,89
1948,4,16,117
1948,4,17,100
1948,4,18,89
1948,4,19,81
1948,4,20,74
1948,4,21,71
1948,4,22,67
1948,4,23,70
1948,4,24,71
1948,4,25,87
1948,4,26,166
1948,4,27,156
1948,4,28,125
1948,4,29,107
1948,4,30,96
1948,5,1,89
1948,5,2,82
1948,5,3,79
1948,5,4,74
1948,5,5,70
1948,5,6,70
1948,5,7,65
1948,5,8,61
1948,5,9,61
1948,5,10,61
1948,5,11,112
1948,5,12,95
1948,5,13,124
1948,5,14,151
1948,5,15,113
1948,5,16,98
1948,5,17,87
1948,5,18,79
1948,5,19,71
1948,5,20,65
1948,5,21,60
1948,5,22,57
1948,5,23,56
1948,5,24,53
1948,5,25,50
1948,5,26,49
1948,5,27,89
1948,5,28,60
1948,5,29,47
1948,5,30,44
1948,5,31,45
1948,6,1,44
1948,6,2,39
1948,6,3,36
1948,6,4,34
1948,6,5,32
1948,6,6,30
1948,6,7,28
1948,6,8,24
1948,6,9,23
1948,6,10,21
1948,6,11,24
1948,6,12,33
1948,6,13,23
1948,6,14,26
1948,6,15,22
1948,6,16,20
1948,6,17,18
1948,6,18,20
1948,6,19,19
1948,6,20,16
1948,6,21,15
1948,6,22,16
1948,6,23,15
1948,6,24,2740
1948,6,25,649
1948,6,26,249
1948,6,27,236
1948,6,28,190
1948,6,29,241
1948,6,30,111
1948,7,1,85
1948,7,2,76
1948,7,3,84
1948,7,4,95
1948,7,5,151
1948,7,6,107
1948,7,7,85
1948,7,8,115
1948,7,9,98
1948,7,10,84
1948,7,11,76
1948,7,12,168
1948,7,13,484
1948,7,14,176
1948,7,15,92
1948,7,16,79
1948,7,17,71
1948,7,18,64
1948,7,19,58
1948,7,20,54
1948,7,21,52
1948,7,22,50
1948,7,23,48
1948,7,24,47
1948,7,25,44
1948,7,26,43
1948,7,27,40
1948,7,28,38
1948,7,29,37
1948,7,30,36
1948,7,31,34
1948,8,1,34
1948,8,2,48
1948,8,3,65
1948,8,4,76
1948,8,5,71
1948,8,6,57
1948,8,7,52
1948,8,8,45
1948,8,9,42
1948,8,10,38
1948,8,11,34
1948,8,12,32
1948,8,13,30
1948,8,14,28
1948,8,15,25
1948,8,16,25
1948,8,17,23
1948,8,18,22
1948,8,19,21
1948,8,20,20
1948,8,21,19
1948,8,22,17
1948,8,23,15
1948,8,24,13
1948,8,25,24
1948,8,26,26
1948,8,27,22
1948,8,28,68
1948,8,29,42
1948,8,30,28
1948,8,31,22
1948,9,1,21
1948,9,2,20
1948,9,3,21
1948,9,4,21
1948,9,5,20
1948,9,6,19
1948,9,7,18
1948,9,8,17
1948,9,9,23
1948,9,10,26
1948,9,11,44
1948,9,12,48
1948,9,13,40
1948,9,14,47
1948,9,15,44
1948,9,16,42
1948,9,17,43
1948,9,18,49
1948,9,19,45
1948,9,20,43
1948,9,21,40
1948,9,22,40
1948,9,23,106
1948,9,24,73
1948,9,25,61
1948,9,26,48
1948,9,27,39
1948,9,28,40
1948,9,29,40
1948,9,30,39
1948,10,1,36
1948,10,2,33
1948,10,3,31
1948,10,4,30
1948,10,5,28
1948,10,6,31
1948,10,7,31
1948,10,8,28
1948,10,9,27
1948,10,10,26
1948,10,11,26
1948,10,12,25
1948,10,13,25
1948,10,14,25
1948,10,15,27
1948,10,16,30
1948,10,17,372
1948,10,18,287
1948,10,19,93
1948,10,20,62
1948,10,21,52
1948,10,22,49
1948,10,23,48
1948,10,24,46
1948,10,25,43
1948,10,26,42
1948,10,27,42
1948,10,28,42
1948,10,29,42
1948,10,30,42
1948,10,31,42
1948,11,1,42
1948,11,2,40
1948,11,3,40
1948,11,4,42
1948,11,5,42
1948,11,6,42
1948,11,7,39
1948,11,8,39
1948,11,9,39
1948,11,10,39
1948,11,11,39
1948,11,12,39
1948,11,13,42
1948,11,14,43
1948,11,15,45
1948,11,16,49
1948,11,17,51
1948,11,18,51
1948,11,19,49
1948,11,20,49
1948,11,21,49
1948,11,22,48
1948,11,23,45
1948,11,24,45
1948,11,25,46
1948,11,26,48
1948,11,27,49
1948,11,28,48
1948,11,29,45
1948,11,30,48
1948,12,1,49
1948,12,2,49
1948,12,3,48
1948,12,4,48
1948,12,5,49
1948,12,6,49
1948,12,7,49
1948,12,8,49
1948,12,9,49
1948,12,10,48
1948,12,11,49
1948,12,12,49
1948,12,13,49
1948,12,14,51
1948,12,15,57
1948,12,16,60
1948,12,17,69
1948,12,18,59
1948,12,19,56
1948,12,20,59
1948,12,21,57
1948,12,22,54
1948,12,23,56
1948,12,24,57
1948,12,25,54
1948,12,26,51
1948,12,27,51
1948,12,28,52
1948,12,29,51
1948,12,30,49
1948,12,31,46
1949,1,1,46
1949,1,2,48
1949,1,3,48
1949,1,4,48
1949,1,5,46
1949,1,6,46
1949,1,7,48
1949,1,8,49
1949,1,9,51
1949,1,10,51
1949,1,11,49
1949,1,12,54
1949,1,13,59
1949,1,14,64
1949,1,15,67
1949,1,16,88
1949,1,17,119
1949,1,18,142
1949,1,19,97
1949,1,20,86
1949,1,21,82
1949,1,22,76
1949,1,23,75
1949,1,24,73
1949,1,25,73
1949,1,26,76
1949,1,27,80
1949,1,28,75
1949,1,29,73
1949,1,30,75
1949,1,31,75
1949,2,1,71
1949,2,2,69
1949,2,3,73
1949,2,4,73
1949,2,5,73
1949,2,6,73
1949,2,7,71
1949,2,8,69
1949,2,9,66
1949,2,10,66
1949,2,11,66
1949,2,12,60
1949,2,13,60
1949,2,14,60
1949,2,15,59
1949,2,16,59
1949,2,17,60
1949,2,18,62
1949,2,19,62
1949,2,20,62
1949,2,21,62
1949,2,22,69
1949,2,23,69
1949,2,24,73
1949,2,25,871
1949,2,26,4680
1949,2,27,2670
1949,2,28,756
1949,3,1,506
1949,3,2,396
1949,3,3,329
1949,3,4,286
1949,3,5,253
1949,3,6,234
1949,3,7,219
1949,3,8,201
1949,3,9,190
1949,3,10,178
1949,3,11,167
1949,3,12,158
1949,3,13,190
1949,3,14,156
1949,3,15,192
1949,3,16,167
1949,3,17,153
1949,3,18,150
1949,3,19,147
1949,3,20,137
1949,3,21,153
1949,3,22,164
1949,3,23,145
1949,3,24,134
1949,3,25,132
1949,3,26,184
1949,3,27,565
1949,3,28,250
1949,3,29,192
1949,3,30,170
1949,3,31,156
1949,4,1,147
1949,4,2,150
1949,4,3,145
1949,4,4,161
1949,4,5,164
1949,4,6,158
1949,4,7,147
1949,4,8,140
1949,4,9,134
1949,4,10,129
1949,4,11,122
1949,4,12,119
1949,4,13,122
1949,4,14,122
1949,4,15,115
1949,4,16,110
1949,4,17,112
1949,4,18,110
1949,4,19,119
1949,4,20,216
1949,4,21,228
1949,4,22,187
1949,4,23,195
1949,4,24,1380
1949,4,25,2590
1949,4,26,1700
1949,4,27,858
1949,4,28,794
1949,4,29,775
1949,4,30,610
1949,5,1,510
1949,5,2,442
1949,5,3,392
1949,5,4,352
1949,5,5,333
1949,5,6,310
1949,5,7,303
1949,5,8,283
1949,5,9,269
1949,5,10,1050
1949,5,11,408
1949,5,12,310
1949,5,13,283
1949,5,14,259
1949,5,15,243
1949,5,16,231
1949,5,17,228
1949,5,18,231
1949,5,19,225
1949,5,20,222
1949,5,21,216
1949,5,22,204
1949,5,23,192
1949,5,24,181
1949,5,25,172
1949,5,26,167
1949,5,27,204
1949,5,28,216
1949,5,29,382
1949,5,30,253
1949,5,31,216
1949,6,1,195
1949,6,2,170
1949,6,3,147
1949,6,4,137
1949,6,5,129
1949,6,6,124
1949,6,7,151
1949,6,8,504
1949,6,9,250
1949,6,10,219
1949,6,11,210
1949,6,12,192
1949,6,13,184
1949,6,14,213
1949,6,15,181
1949,6,16,195
1949,6,17,175
1949,6,18,187
1949,6,19,167
1949,6,20,153
1949,6,21,142
1949,6,22,132
1949,6,23,124
1949,6,24,119
1949,6,25,117
1949,6,26,150
1949,6,27,117
1949,6,28,117
1949,6,29,108
1949,6,30,103
1949,7,1,97
1949,7,2,97
1949,7,3,103
1949,7,4,90
1949,7,5,86
1949,7,6,99
1949,7,7,93
1949,7,8,88
1949,7,9,82
1949,7,10,78
1949,7,11,73
1949,7,12,69
1949,7,13,66
1949,7,14,64
1949,7,15,71
1949,7,16,106
1949,7,17,137
1949,7,18,99
1949,7,19,84
1949,7,20,76
1949,7,21,69
1949,7,22,66
1949,7,23,62
1949,7,24,59
1949,7,25,64
1949,7,26,67
1949,7,27,62
1949,7,28,62
1949,7,29,60
1949,7,30,57
1949,7,31,54
1949,8,1,52
1949,8,2,51
1949,8,3,48
1949,8,4,46
1949,8,5,46
1949,8,6,221
1949,8,7,144
1949,8,8,228
1949,8,9,171
1949,8,10,428
1949,8,11,272
1949,8,12,219
1949,8,13,172
1949,8,14,150
1949,8,15,132
1949,8,16,122
1949,8,17,115
1949,8,18,177
1949,8,19,117
1949,8,20,108
1949,8,21,110
1949,8,22,99
1949,8,23,106
1949,8,24,97
1949,8,25,88
1949,8,26,80
1949,8,27,78
1949,8,28,78
1949,8,29,75
1949,8,30,71
1949,8,31,71
1949,9,1,67
1949,9,2,69
1949,9,3,82
1949,9,4,93
1949,9,5,82
1949,9,6,75
1949,9,7,71
1949,9,8,67
1949,9,9,66
1949,9,10,66
1949,9,11,64
1949,9,12,62
1949,9,13,71
1949,9,14,76
1949,9,15,66
1949,9,16,75
1949,9,17,768
1949,9,18,266
1949,9,19,184
1949,9,20,145
1949,9,21,119
1949,9,22,103
1949,9,23,93
1949,9,24,86
1949,9,25,80
1949,9,26,78
1949,9,27,76
1949,9,28,73
1949,9,29,71
1949,9,30,67
1949,10,1,64
1949,10,2,62
1949,10,3,64
1949,10,4,66
1949,10,5,66
1949,10,6,67
1949,10,7,75
1949,10,8,88
1949,10,9,88
1949,10,10,82
1949,10,11,78
1949,10,12,75
1949,10,13,71
1949,10,14,69
1949,10,15,66
1949,10,16,64
1949,10,17,62
1949,10,18,60
1949,10,19,60
1949,10,20,60
1949,10,21,62
1949,10,22,75
1949,10,23,80
1949,10,24,117
1949,10,25,117
1949,10,26,106
1949,10,27,101
1949,10,28,99
1949,10,29,93
1949,10,30,88
1949,10,31,80
1949,11,1,76
1949,11,2,73
1949,11,3,71
1949,11,4,71
1949,11,5,71
1949,11,6,71
1949,11,7,71
1949,11,8,71
1949,11,9,73
1949,11,10,73
1949,11,11,73
1949,11,12,73
1949,11,13,69
1949,11,14,69
1949,11,15,69
1949,11,16,69
1949,11,17,69
1949,11,18,69
1949,11,19,69
1949,11,20,69
1949,11,21,71
1949,11,22,69
1949,11,23,69
1949,11,24,69
1949,11,25,69
1949,11,26,69
1949,11,27,69
1949,11,28,69
1949,11,29,69
1949,11,30,69
1949,12,1,69
1949,12,2,71
1949,12,3,73
1949,12,4,76
1949,12,5,75
1949,12,6,76
1949,12,7,76
1949,12,8,75
1949,12,9,76
1949,12,10,76
1949,12,11,76
1949,12,12,76
1949,12,13,75
1949,12,14,84
1949,12,15,82
1949,12,16,80
1949,12,17,88
1949,12,18,93
1949,12,19,93
1949,12,20,93
1949,12,21,88
1949,12,22,84
1949,12,23,80
1949,12,24,78
1949,12,25,76
1949,12,26,76
1949,12,27,75
1949,12,28,75
1949,12,29,75
1949,12,30,75
1949,12,31,80
1950,1,1,84
1950,1,2,101
1950,1,3,117
1950,1,4,115
1950,1,5,106
1950,1,6,99
1950,1,7,93
1950,1,8,90
1950,1,9,88
1950,1,10,86
1950,1,11,86
1950,1,12,84
1950,1,13,86
1950,1,14,84
1950,1,15,86
1950,1,16,84
1950,1,17,84
1950,1,18,82
1950,1,19,82
1950,1,20,80
1950,1,21,78
1950,1,22,78
1950,1,23,78
1950,1,24,78
1950,1,25,80
1950,1,26,78
1950,1,27,75
1950,1,28,75
1950,1,29,75
1950,1,30,75
1950,1,31,75
1950,2,1,75
1950,2,2,76
1950,2,3,84
1950,2,4,95
1950,2,5,97
1950,2,6,99
1950,2,7,95
1950,2,8,93
1950,2,9,90
1950,2,10,88
1950,2,11,86
1950,2,12,120
1950,2,13,172
1950,2,14,170
1950,2,15,147
1950,2,16,137
1950,2,17,127
1950,2,18,119
1950,2,19,112
1950,2,20,108
1950,2,21,106
1950,2,22,103
1950,2,23,101
1950,2,24,99
1950,2,25,99
1950,2,26,97
1950,2,27,97
1950,2,28,95
1950,3,1,93
1950,3,2,90
1950,3,3,90
1950,3,4,88
1950,3,5,88
1950,3,6,88
1950,3,7,88
1950,3,8,86
1950,3,9,84
1950,3,10,82
1950,3,11,84
1950,3,12,86
1950,3,13,84
1950,3,14,82
1950,3,15,84
1950,3,16,84
1950,3,17,82
1950,3,18,80
1950,3,19,80
1950,3,20,76
1950,3,21,75
1950,3,22,73
1950,3,23,73
1950,3,24,75
1950,3,25,75
1950,3,26,76
1950,3,27,73
1950,3,28,71
1950,3,29,69
1950,3,30,66
1950,3,31,66
1950,4,1,67
1950,4,2,69
1950,4,3,379
1950,4,4,273
1950,4,5,147
1950,4,6,110
1950,4,7,103
1950,4,8,95
1950,4,9,90
1950,4,10,86
1950,4,11,80
1950,4,12,75
1950,4,13,75
1950,4,14,80
1950,4,15,82
1950,4,16,86
1950,4,17,190
1950,4,18,137
1950,4,19,112
1950,4,20,101
1950,4,21,99
1950,4,22,95
1950,4,23,97
1950,4,24,110
1950,4,25,108
1950,4,26,97
1950,4,27,88
1950,4,28,84
1950,4,29,82
1950,4,30,82
1950,5,1,80
1950,5,2,78
1950,5,3,78
1950,5,4,76
1950,5,5,75
1950,5,6,75
1950,5,7,71
1950,5,8,67
1950,5,9,64
1950,5,10,60
1950,5,11,80
1950,5,12,181
1950,5,13,237
1950,5,14,181
1950,5,15,386
1950,5,16,1760
1950,5,17,356
1950,5,18,219
1950,5,19,181
1950,5,20,161
1950,5,21,145
1950,5,22,132
1950,5,23,124
1950,5,24,115
1950,5,25,106
1950,5,26,106
1950,5,27,106
1950,5,28,95
1950,5,29,99
1950,5,30,95
1950,5,31,89
1950,6,1,454
1950,6,2,289
1950,6,3,181
1950,6,4,161
1950,6,5,140
1950,6,6,134
1950,6,7,122
1950,6,8,117
1950,6,9,110
1950,6,10,115
1950,6,11,110
1950,6,12,101
1950,6,13,95
1950,6,14,89
1950,6,15,81
1950,6,16,77
1950,6,17,70
1950,6,18,68
1950,6,19,62
1950,6,20,58
1950,6,21,57
1950,6,22,56
1950,6,23,54
1950,6,24,54
1950,6,25,58
1950,6,26,65
1950,6,27,58
1950,6,28,54
1950,6,29,50
1950,6,30,50
1950,7,1,51
1950,7,2,117
1950,7,3,70
1950,7,4,57
1950,7,5,51
1950,7,6,44
1950,7,7,43
1950,7,8,41
1950,7,9,38
1950,7,10,36
1950,7,11,35
1950,7,12,35
1950,7,13,35
1950,7,14,620
1950,7,15,299
1950,7,16,158
1950,7,17,108
1950,7,18,85
1950,7,19,72
1950,7,20,63
1950,7,21,58
1950,7,22,54
1950,7,23,50
1950,7,24,46
1950,7,25,43
1950,7,26,41
1950,7,27,38
1950,7,28,35
1950,7,29,33
1950,7,30,32
1950,7,31,31
1950,8,1,29
1950,8,2,27
1950,8,3,26
1950,8,4,25
1950,8,5,24
1950,8,6,22
1950,8,7,21
1950,8,8,19
1950,8,9,19
1950,8,10,19
1950,8,11,19
1950,8,12,25
1950,8,13,24
1950,8,14,37
1950,8,15,68
1950,8,16,44
1950,8,17,40
1950,8,18,43
1950,8,19,43
1950,8,20,41
1950,8,21,38
1950,8,22,36
1950,8,23,34
1950,8,24,33
1950,8,25,31
1950,8,26,29
1950,8,27,28
1950,8,28,29
1950,8,29,29
1950,8,30,32
1950,8,31,31
1950,9,1,40
1950,9,2,41
1950,9,3,42
1950,9,4,91
1950,9,5,78
1950,9,6,46
1950,9,7,42
1950,9,8,38
1950,9,9,36
1950,9,10,36
1950,9,11,42
1950,9,12,41
1950,9,13,41
1950,9,14,38
1950,9,15,36
1950,9,16,35
1950,9,17,34
1950,9,18,32
1950,9,19,32
1950,9,20,32
1950,9,21,33
1950,9,22,36
1950,9,23,40
1950,9,24,41
1950,9,25,43
1950,9,26,42
1950,9,27,46
1950,9,28,48
1950,9,29,47
1950,9,30,46
1950,10,1,46
1950,10,2,44
1950,10,3,42
1950,10,4,41
1950,10,5,37
1950,10,6,36
1950,10,7,35
1950,10,8,34
1950,10,9,33
1950,10,10,32
1950,10,11,31
1950,10,12,31
1950,10,13,31
1950,10,14,30
1950,10,15,30
1950,10,16,29
1950,10,17,29
1950,10,18,32
1950,10,19,32
1950,10,20,33
1950,10,21,30
1950,10,22,28
1950,10,23,30
1950,10,24,30
1950,10,25,29
1950,10,26,28
1950,10,27,30
1950,10,28,31
1950,10,29,30
1950,10,30,29
1950,10,31,28
1950,11,1,28
1950,11,2,32
1950,11,3,29
1950,11,4,24
1950,11,5,25
1950,11,6,26
1950,11,7,26
1950,11,8,31
1950,11,9,30
1950,11,10,27
1950,11,11,26
1950,11,12,27
1950,11,13,29
1950,11,14,34
1950,11,15,41
1950,11,16,44
1950,11,17,47
1950,11,18,43
1950,11,19,44
1950,11,20,44
1950,11,21,42
1950,11,22,42
1950,11,23,42
1950,11,24,41
1950,11,25,40
1950,11,26,42
1950,11,27,42
1950,11,28,42
1950,11,29,44
1950,11,30,46
1950,12,1,46
1950,12,2,47
1950,12,3,47
1950,12,4,46
1950,12,5,46
1950,12,6,43
1950,12,7,42
1950,12,8,43
1950,12,9,46
1950,12,10,46
1950,12,11,44
1950,12,12,46
1950,12,13,48
1950,12,14,50
1950,12,15,51
1950,12,16,51
1950,12,17,52
1950,12,18,51
1950,12,19,51
1950,12,20,50
1950,12,21,50
1950,12,22,50
1950,12,23,50
1950,12,24,50
1950,12,25,50
1950,12,26,50
1950,12,27,50
1950,12,28,50
1950,12,29,50
1950,12,30,50
1950,12,31,48
1951,1,1,51
1951,1,2,52
1951,1,3,51
1951,1,4,50
1951,1,5,50
1951,1,6,50
1951,1,7,48
1951,1,8,48
1951,1,9,48
1951,1,10,50
1951,1,11,52
1951,1,12,51
1951,1,13,51
1951,1,14,50
1951,1,15,48
1951,1,16,48
1951,1,17,48
1951,1,18,48
1951,1,19,48
1951,1,20,48
1951,1,21,47
1951,1,22,46
1951,1,23,44
1951,1,24,44
1951,1,25,44
1951,1,26,44
1951,1,27,46
1951,1,28,46
1951,1,29,46
1951,1,30,44
1951,1,31,44
1951,2,1,45
1951,2,2,45
1951,2,3,46
1951,2,4,44
1951,2,5,50
1951,2,6,50
1951,2,7,48
1951,2,8,48
1951,2,9,48
1951,2,10,47
1951,2,11,46
1951,2,12,46
1951,2,13,46
1951,2,14,52
1951,2,15,52
1951,2,16,54
1951,2,17,60
1951,2,18,72
1951,2,19,65
1951,2,20,65
1951,2,21,62
1951,2,22,58
1951,2,23,62
1951,2,24,60
1951,2,25,58
1951,2,26,57
1951,2,27,58
1951,2,28,58
1951,3,1,58
1951,3,2,57
1951,3,3,56
1951,3,4,54
1951,3,5,51
1951,3,6,51
1951,3,7,50
1951,3,8,48
1951,3,9,48
1951,3,10,47
1951,3,11,47
1951,3,12,48
1951,3,13,44
1951,3,14,47
1951,3,15,48
1951,3,16,48
1951,3,17,50
1951,3,18,50
1951,3,19,47
1951,3,20,46
1951,3,21,46
1951,3,22,46
1951,3,23,46
1951,3,24,44
1951,3,25,44
1951,3,26,58
1951,3,27,70
1951,3,28,571
1951,3,29,283
1951,3,30,198
1951,3,31,153
1951,4,1,124
1951,4,2,106
1951,4,3,91
1951,4,4,81
1951,4,5,74
1951,4,6,72
1951,4,7,87
1951,4,8,77
1951,4,9,70
1951,4,10,72
1951,4,11,119
1951,4,12,74
1951,4,13,62
1951,4,14,60
1951,4,15,60
1951,4,16,57
1951,4,17,54
1951,4,18,51
1951,4,19,51
1951,4,20,51
1951,4,21,52
1951,4,22,51
1951,4,23,51
1951,4,24,50
1951,4,25,50
1951,4,26,48
1951,4,27,47
1951,4,28,46
1951,4,29,46
1951,4,30,46
1951,5,1,42
1951,5,2,43
1951,5,3,44
1951,5,4,44
1951,5,5,46
1951,5,6,43
1951,5,7,42
1951,5,8,42
1951,5,9,77
1951,5,10,91
1951,5,11,81
1951,5,12,67
1951,5,13,62
1951,5,14,57
1951,5,15,72
1951,5,16,1110
1951,5,17,860
1951,5,18,336
1951,5,19,231
1951,5,20,181
1951,5,21,150
1951,5,22,127
1951,5,23,108
1951,5,24,112
1951,5,25,384
1951,5,26,478
1951,5,27,216
1951,5,28,158
1951,5,29,127
1951,5,30,108
1951,5,31,93
1951,6,1,79
1951,6,2,81
1951,6,3,81
1951,6,4,401
1951,6,5,626
1951,6,6,322
1951,6,7,237
1951,6,8,190
1951,6,9,161
1951,6,10,137
1951,6,11,117
1951,6,12,101
1951,6,13,97
1951,6,14,91
1951,6,15,83
1951,6,16,81
1951,6,17,81
1951,6,18,74
1951,6,19,68
1951,6,20,56
1951,6,21,56
1951,6,22,51
1951,6,23,42
1951,6,24,40
1951,6,25,42
1951,6,26,40
1951,6,27,37
1951,6,28,35
1951,6,29,35
1951,6,30,33
1951,7,1,32
1951,7,2,32
1951,7,3,30
1951,7,4,26
1951,7,5,26
1951,7,6,24
1951,7,7,23
1951,7,8,21
1951,7,9,20
1951,7,10,17
1951,7,11,15
1951,7,12,13
1951,7,13,12
1951,7,14,11
1951,7,15,11
1951,7,16,9.4
1951,7,17,8.6
1951,7,18,8
1951,7,19,7.6
1951,7,20,8.3
1951,7,21,8
1951,7,22,6.9
1951,7,23,6.2
1951,7,24,5.5
1951,7,25,5
1951,7,26,4.5
1951,7,27,4.5
1951,7,28,4.5
1951,7,29,4.2
1951,7,30,4.5
1951,7,31,5
1951,8,1,3.8
1951,8,2,2.8
1951,8,3,2.4
1951,8,4,2
1951,8,5,1.6
1951,8,6,1.6
1951,8,7,1.5
1951,8,8,1.8
1951,8,9,2
1951,8,10,2
1951,8,11,2
1951,8,12,1
1951,8,13,0.5
1951,8,14,0.4
1951,8,15,0.3
1951,8,16,0.2
1951,8,17,0.2
1951,8,18,0.1
1951,8,19,0
1951,8,20,0
1951,8,21,0
1951,8,22,0.1
1951,8,23,0.4
1951,8,24,0.4
1951,8,25,0.3
1951,8,26,0.2
1951,8,27,0.2
1951,8,28,0.1
1951,8,29,0.1
1951,8,30,0.1
1951,8,31,0
1951,9,1,0
1951,9,2,0
1951,9,3,0
1951,9,4,0
1951,9,5,0
1951,9,6,0
1951,9,7,0
1951,9,8,0
1951,9,9,0
1951,9,10,0
1951,9,11,0
1951,9,12,0
1951,9,13,0
1951,9,14,0
1951,9,15,0
1951,9,16,0
1951,9,17,0
1951,9,18,0
1951,9,19,0
1951,9,20,0
1951,9,21,0
1951,9,22,0
1951,9,23,0
1951,9,24,0
1951,9,25,1.4
1951,9,26,3
1951,9,27,5
1951,9,28,7.6
1951,9,29,5
1951,9,30,5.2
1951,10,1,6.6
1951,10,2,7.6
1951,10,3,6.9
1951,10,4,6.6
1951,10,5,5.8
1951,10,6,5.2
1951,10,7,4.2
1951,10,8,3.2
1951,10,9,2.6
1951,10,10,2
1951,10,11,2.2
1951,10,12,2.4
1951,10,13,2.4
1951,10,14,2.4
1951,10,15,2.6
1951,10,16,2.4
1951,10,17,2.4
1951,10,18,2.6
1951,10,19,2.6
1951,10,20,2.4
1951,10,21,2.2
1951,10,22,2.6
1951,10,23,6.6
1951,10,24,14
1951,10,25,14
1951,10,26,12
1951,10,27,12
1951,10,28,9.8
1951,10,29,9.8
1951,10,30,11
1951,10,31,14
1951,11,1,16
1951,11,2,16
1951,11,3,16
1951,11,4,18
1951,11,5,19
1951,11,6,18
1951,11,7,16
1951,11,8,17
1951,11,9,18
1951,11,10,19
1951,11,11,19
1951,11,12,19
1951,11,13,19
1951,11,14,20
1951,11,15,20
1951,11,16,19
1951,11,17,18
1951,11,18,17
1951,11,19,18
1951,11,20,21
1951,11,21,24
1951,11,22,24
1951,11,23,24
1951,11,24,24
1951,11,25,25
1951,11,26,26
1951,11,27,32
1951,11,28,30
1951,11,29,29
1951,11,30,29
1951,12,1,28
1951,12,2,27
1951,12,3,65
1951,12,4,141
1951,12,5,50
1951,12,6,35
1951,12,7,33
1951,12,8,31
1951,12,9,30
1951,12,10,30
1951,12,11,30
1951,12,12,29
1951,12,13,29
1951,12,14,29
1951,12,15,29
1951,12,16,29
1951,12,17,30
1951,12,18,31
1951,12,19,32
1951,12,20,33
1951,12,21,32
1951,12,22,31
1951,12,23,31
1951,12,24,32
1951,12,25,33
1951,12,26,32
1951,12,27,32
1951,12,28,31
1951,12,29,32
1951,12,30,32
1951,12,31,32
1952,1,1,32
1952,1,2,32
1952,1,3,32
1952,1,4,32
1952,1,5,31
1952,1,6,32
1952,1,7,31
1952,1,8,32
1952,1,9,32
1952,1,10,34
1952,1,11,33
1952,1,12,32
1952,1,13,32
1952,1,14,32
1952,1,15,32
1952,1,16,32
1952,1,17,32
1952,1,18,32
1952,1,19,32
1952,1,20,32
1952,1,21,33
1952,1,22,33
1952,1,23,32
1952,1,24,32
1952,1,25,32
1952,1,26,32
1952,1,27,32
1952,1,28,33
1952,1,29,31
1952,1,30,31
1952,1,31,32
1952,2,1,32
1952,2,2,32
1952,2,3,31
1952,2,4,29
1952,2,5,27
1952,2,6,27
1952,2,7,27
1952,2,8,26
1952,2,9,27
1952,2,10,26
1952,2,11,28
1952,2,12,27
1952,2,13,27
1952,2,14,26
1952,2,15,27
1952,2,16,29
1952,2,17,29
1952,2,18,29
1952,2,19,30
1952,2,20,31
1952,2,21,32
1952,2,22,34
1952,2,23,34
1952,2,24,34
1952,2,25,44
1952,2,26,42
1952,2,27,40
1952,2,28,41
1952,2,29,41
1952,3,1,38
1952,3,2,38
1952,3,3,37
1952,3,4,35
1952,3,5,33
1952,3,6,33
1952,3,7,33
1952,3,8,32
1952,3,9,33
1952,3,10,35
1952,3,11,33
1952,3,12,33
1952,3,13,44
1952,3,14,46
1952,3,15,46
1952,3,16,42
1952,3,17,41
1952,3,18,41
